緯度,経度,場所
34.711855,135.224508,神戸市灘区岸地通三丁目
34.705131,135.224364,神戸市灘区都通五丁目
34.706105,135.223565,神戸市灘区船寺通六丁目
34.707954,135.224401,神戸市灘区灘南通五丁目
34.707441,135.222816,神戸市灘区灘南通六丁目
34.710022,135.223313,神戸市灘区泉通五丁目
34.704461,135.223267,神戸市灘区岩屋中町一丁目
34.706581,135.221966,神戸市灘区岩屋北町一丁目
34.710101,135.221527,神戸市灘区大内通六丁目
34.710654,135.223153,神戸市灘区大内通五丁目
34.711429,135.22294,神戸市灘区岸地通四丁目
34.708216,135.221136,神戸市灘区灘北通七丁目
34.704088,135.221573,神戸市灘区岩屋中町二丁目
34.706108,135.220676,神戸市灘区岩屋北町二丁目
34.703782,135.220192,神戸市灘区岩屋中町三丁目
34.711367,135.220436,神戸市灘区水道筋六丁目
34.711976,135.218593,神戸市灘区中原通七丁目
34.705762,135.219363,神戸市灘区岩屋北町三丁目
34.70751,135.219569,神戸市灘区灘北通八丁目
34.708173,135.218834,神戸市灘区城内通三丁目
34.708828,135.219109,神戸市灘区城内通二丁目
34.703555,135.218477,神戸市灘区岩屋中町四丁目
34.702946,135.222647,神戸市灘区岩屋南町
34.706927,135.217808,神戸市灘区灘北通九丁目
34.705767,135.217626,神戸市灘区岩屋北町六丁目
34.708221,135.217453,神戸市灘区城内通四丁目
34.710902,135.217309,神戸市灘区王子町二丁目
34.706247,135.216119,神戸市灘区灘北通十丁目
34.707155,135.216261,神戸市灘区城内通五丁目
34.708419,135.21615,神戸市灘区原田通一丁目
34.710364,135.213977,神戸市灘区王子町三丁目
34.711859,135.21357,神戸市灘区青谷町一丁目
34.712818,135.212201,神戸市灘区青谷町二丁目
34.708165,135.214516,神戸市灘区原田通三丁目
34.706998,135.214624,神戸市灘区原田通二丁目
34.705238,135.215799,神戸市灘区岩屋北町七丁目
34.704045,135.216258,神戸市灘区岩屋北町五丁目
34.703199,135.216567,神戸市灘区岩屋中町五丁目
34.700167,135.221683,神戸市灘区摩耶海岸通一丁目
34.701609,135.220796,神戸市灘区摩耶海岸通二丁目
34.669815,135.176854,神戸市兵庫区鍛冶屋町一丁目
34.669995,135.174627,神戸市兵庫区本町一丁目
34.669608,135.168687,神戸市兵庫区西柳原町
34.670512,135.170186,神戸市兵庫区門口町
34.669866,135.17557,神戸市兵庫区鍛冶屋町二丁目
34.669835,135.17377,神戸市兵庫区本町二丁目
34.669762,135.172896,神戸市兵庫区西仲町
34.669705,135.1717,神戸市兵庫区西宮内町
34.669467,135.160425,神戸市兵庫区大開通九丁目
34.669724,135.15853,神戸市兵庫区水木通十丁目
34.670035,135.163749,神戸市兵庫区塚本通六丁目
34.670066,135.166036,神戸市兵庫区羽坂通三丁目
34.670969,135.16841,神戸市兵庫区三川口町三丁目
34.669355,135.164973,神戸市兵庫区羽坂通四丁目
34.669449,135.162545,神戸市兵庫区塚本通七丁目
34.670188,135.16153,神戸市兵庫区大開通八丁目
34.670477,135.159726,神戸市兵庫区水木通九丁目
34.663402,135.17656,神戸市兵庫区出在家町一丁目
34.661578,135.177245,神戸市兵庫区今出在家町一丁目
34.668794,135.175441,神戸市兵庫区島上町二丁目
34.668841,135.176849,神戸市兵庫区島上町一丁目
34.66795,135.172359,神戸市兵庫区神明町
34.668218,135.171275,神戸市兵庫区北逆瀬川町
34.667723,135.173229,神戸市兵庫区南仲町
34.667554,135.175282,神戸市兵庫区船大工町
34.667565,135.174137,神戸市兵庫区磯之町
34.666753,135.170923,神戸市兵庫区南逆瀬川町
34.665726,135.17078,神戸市兵庫区小河通一丁目
34.664895,135.182146,神戸市兵庫区築地町
34.666106,135.176974,神戸市兵庫区中之島一丁目
34.665313,135.174149,神戸市兵庫区中之島二丁目
34.665356,135.171933,神戸市兵庫区切戸町
34.661898,135.171925,神戸市兵庫区今出在家町四丁目
34.662989,135.17409,神戸市兵庫区出在家町二丁目
34.66164,135.170327,神戸市兵庫区御崎本町一丁目
34.661286,135.175943,神戸市兵庫区今出在家町二丁目
34.66149,135.173995,神戸市兵庫区今出在家町三丁目
34.662607,135.169396,神戸市兵庫区芦原通一丁目
34.663999,135.166894,神戸市兵庫区松原通三丁目
34.66392,135.168068,神戸市兵庫区松原通二丁目
34.665718,135.169394,神戸市兵庫区小河通二丁目
34.660873,135.164633,神戸市兵庫区御所通一丁目
34.660615,135.168835,神戸市兵庫区御崎本町四丁目
34.668979,135.161525,神戸市兵庫区塚本通八丁目
34.668408,135.169666,神戸市兵庫区東柳原町
34.668305,135.163598,神戸市兵庫区駅前通一丁目
34.667435,135.162012,神戸市兵庫区駅前通二丁目
34.668165,135.161079,神戸市兵庫区駅前通三丁目
34.666841,135.169591,神戸市兵庫区入江通一丁目
34.668079,135.167284,神戸市兵庫区浜崎通
34.666199,135.166005,神戸市兵庫区小河通五丁目
34.666952,135.167127,神戸市兵庫区入江通三丁目
34.666893,135.16832,神戸市兵庫区入江通二丁目
34.66573,135.168259,神戸市兵庫区小河通三丁目
34.666587,135.164867,神戸市兵庫区駅南通一丁目
34.666001,135.167127,神戸市兵庫区小河通四丁目
34.665119,135.170027,神戸市兵庫区須佐野通一丁目
34.665708,135.163733,神戸市兵庫区駅南通二丁目
34.66525,135.165363,神戸市兵庫区須佐野通四丁目
34.664916,135.168089,神戸市兵庫区須佐野通二丁目
34.665105,135.166933,神戸市兵庫区須佐野通三丁目
34.664416,135.165191,神戸市兵庫区松原通四丁目
34.664282,135.16331,神戸市兵庫区松原通五丁目
34.664168,135.169877,神戸市兵庫区松原通一丁目
34.664451,135.16194,神戸市兵庫区駅南通三丁目
34.663101,135.1643,神戸市兵庫区芦原通五丁目
34.663107,135.162204,神戸市兵庫区芦原通六丁目
34.662982,135.165596,神戸市兵庫区芦原通四丁目
34.662899,135.166758,神戸市兵庫区芦原通三丁目
34.661525,135.165919,神戸市兵庫区明和通二丁目
34.662821,135.167879,神戸市兵庫区芦原通二丁目
34.661278,135.167755,神戸市兵庫区明和通一丁目
34.66195,135.163996,神戸市兵庫区明和通三丁目
34.661694,135.161549,神戸市兵庫区御所通二丁目
34.668714,135.159598,神戸市兵庫区大開通十丁目
34.667711,135.158318,神戸市兵庫区駅前通五丁目
34.666813,135.159778,神戸市兵庫区駅前通四丁目
34.666522,135.162642,神戸市兵庫区駅南通五丁目
34.663337,135.16046,神戸市兵庫区駅南通四丁目
34.655194,135.173199,神戸市兵庫区小松通四丁目
34.656237,135.17384,神戸市兵庫区笠松通六丁目
34.656992,135.17447,神戸市兵庫区和田宮通四丁目
34.657367,135.173256,神戸市兵庫区笠松通五丁目
34.658868,135.176381,神戸市兵庫区三石通二丁目
34.659775,135.175913,神戸市兵庫区三石通一丁目
34.659791,135.177171,神戸市兵庫区和田崎町二丁目
34.659464,135.176768,神戸市兵庫区和田崎町三丁目
34.659689,135.173231,神戸市兵庫区和田宮通二丁目
34.659462,135.170184,神戸市兵庫区御崎本町三丁目
34.65928,135.175163,神戸市兵庫区上庄通一丁目
34.659506,135.171585,神戸市兵庫区御崎本町二丁目
34.657806,135.17544,神戸市兵庫区上庄通二丁目
34.657381,135.17236,神戸市兵庫区小松通二丁目
34.658194,135.171476,神戸市兵庫区浜山通一丁目
34.65814,135.176922,神戸市兵庫区三石通三丁目
34.657374,135.1761,神戸市兵庫区上庄通三丁目
34.657736,135.174078,神戸市兵庫区和田宮通三丁目
34.656069,135.172885,神戸市兵庫区小松通三丁目
34.656899,135.171794,神戸市兵庫区浜山通二丁目
34.65577,135.172261,神戸市兵庫区浜山通三丁目
34.656093,135.175029,神戸市兵庫区和田宮通五丁目
34.655525,135.174106,神戸市兵庫区笠松通七丁目
34.654991,135.17247,神戸市兵庫区浜山通四丁目
34.654922,135.175542,神戸市兵庫区和田宮通六丁目
34.654595,135.174514,神戸市兵庫区笠松通八丁目
34.654305,135.173558,神戸市兵庫区小松通五丁目
34.65386,135.175905,神戸市兵庫区和田宮通七丁目
34.65399,135.172587,神戸市兵庫区浜山通五丁目
34.653711,135.174902,神戸市兵庫区笠松通九丁目
34.653221,135.174002,神戸市兵庫区小松通六丁目
34.65294,135.175255,神戸市兵庫区笠松通十丁目
34.653078,135.176364,神戸市兵庫区和田宮通八丁目
34.652999,135.172901,神戸市兵庫区浜山通六丁目
34.652084,135.174882,神戸市兵庫区遠矢町二丁目
34.654883,135.180423,神戸市兵庫区和田崎町一丁目
34.652053,135.177286,神戸市兵庫区遠矢町一丁目
34.658611,135.166602,神戸市兵庫区材木町
34.657302,135.169394,神戸市兵庫区御崎町一丁目
34.653383,135.170654,神戸市兵庫区吉田町一丁目
34.656272,135.164699,神戸市兵庫区浜中町一丁目
34.658759,135.164348,神戸市兵庫区和田山通一丁目
34.654079,135.165562,神戸市兵庫区金平町一丁目
34.656313,135.166809,神戸市兵庫区御崎町二丁目
34.653875,135.163514,神戸市兵庫区金平町二丁目
34.650099,135.170288,神戸市兵庫区遠矢浜町
34.657543,135.161403,神戸市兵庫区和田山通二丁目
34.655533,135.162475,神戸市兵庫区浜中町二丁目
34.652566,135.161132,神戸市兵庫区高松町
34.692692,135.174118,神戸市兵庫区楠谷町
34.693078,135.171806,神戸市兵庫区梅元町
34.692141,135.163776,神戸市兵庫区山王町一丁目
34.692412,135.169578,神戸市兵庫区五宮町
34.703469,135.165435,神戸市兵庫区平野町
34.692413,135.16177,神戸市兵庫区千鳥町一丁目
34.694437,135.157553,神戸市兵庫区天王町三丁目
34.694905,135.160076,神戸市兵庫区天王町四丁目
34.694521,135.161537,神戸市兵庫区天王町一丁目
34.692725,135.159711,神戸市兵庫区天王町二丁目
34.681287,135.171389,神戸市兵庫区西上橘通一丁目
34.687774,135.171148,神戸市兵庫区馬場町
34.690565,135.172867,神戸市兵庫区矢部町
34.689944,135.170677,神戸市兵庫区神田町
34.691921,135.167698,神戸市兵庫区上祇園町
34.691663,135.162773,神戸市兵庫区山王町二丁目
34.682321,135.167208,神戸市兵庫区荒田町二丁目
34.687137,135.160241,神戸市兵庫区熊野町一丁目
34.687778,135.161916,神戸市兵庫区大同町三丁目
34.691343,135.161361,神戸市兵庫区千鳥町二丁目
34.6854,135.167557,神戸市兵庫区荒田町三丁目
34.682137,135.16356,神戸市兵庫区東山町二丁目
34.683292,135.165878,神戸市兵庫区荒田町四丁目
34.686432,135.164207,神戸市兵庫区菊水町一丁目
34.685099,135.163995,神戸市兵庫区湊川町一丁目
34.683306,135.164262,神戸市兵庫区東山町一丁目
34.686398,135.163452,神戸市兵庫区菊水町二丁目
34.684641,135.163062,神戸市兵庫区湊川町二丁目
34.686368,135.162391,神戸市兵庫区菊水町三丁目
34.684364,135.162146,神戸市兵庫区湊川町三丁目
34.687598,135.161174,神戸市兵庫区大同町四丁目
34.686299,135.161337,神戸市兵庫区菊水町四丁目
34.683977,135.161387,神戸市兵庫区湊川町四丁目
34.687409,135.160549,神戸市兵庫区大同町五丁目
34.688377,135.1608,神戸市兵庫区石井町四丁目
34.685453,135.160786,神戸市兵庫区菊水町五丁目
34.683204,135.159991,神戸市兵庫区湊川町六丁目
34.688575,135.169232,神戸市兵庫区下祇園町
34.688838,135.166976,神戸市兵庫区下三条町
34.691529,135.166555,神戸市兵庫区上三条町
34.688321,135.16509,神戸市兵庫区雪御所町
34.688074,135.163942,神戸市兵庫区大同町一丁目
34.691257,135.164658,神戸市兵庫区湊山町
34.688079,135.163039,神戸市兵庫区大同町二丁目
34.689208,135.163596,神戸市兵庫区石井町一丁目
34.690114,135.163316,神戸市兵庫区石井町五丁目
34.690897,135.162425,神戸市兵庫区都由乃町一丁目
34.688795,135.161723,神戸市兵庫区石井町三丁目
34.68906,135.16275,神戸市兵庫区石井町二丁目
34.689883,135.162442,神戸市兵庫区石井町六丁目
34.689417,135.161538,神戸市兵庫区石井町七丁目
34.690288,135.16143,神戸市兵庫区都由乃町二丁目
34.691206,135.160174,神戸市兵庫区千鳥町三丁目
34.689551,135.160728,神戸市兵庫区都由乃町三丁目
34.686384,135.1604,神戸市兵庫区夢野町一丁目
34.683667,135.160815,神戸市兵庫区湊川町五丁目
34.682147,135.161882,神戸市兵庫区東山町四丁目
34.684778,135.159509,神戸市兵庫区菊水町六丁目
34.686788,135.159219,神戸市兵庫区熊野町二丁目
34.685588,135.159374,神戸市兵庫区夢野町二丁目
34.685781,135.157581,神戸市兵庫区熊野町三丁目
34.682698,135.159298,神戸市兵庫区湊川町七丁目
34.684161,135.158675,神戸市兵庫区菊水町七丁目
34.682259,135.158469,神戸市兵庫区湊川町八丁目
34.683607,135.157754,神戸市兵庫区菊水町八丁目
34.6823,135.155774,神戸市兵庫区菊水町九丁目
34.684572,135.157623,神戸市兵庫区夢野町三丁目
34.681698,135.157417,神戸市兵庫区湊川町九丁目
34.683989,135.156481,神戸市兵庫区夢野町四丁目
34.687166,135.157376,神戸市兵庫区氷室町二丁目
34.685509,135.156133,神戸市兵庫区熊野町四丁目
34.688555,135.160072,神戸市兵庫区石井町八丁目
34.689747,135.159484,神戸市兵庫区千鳥町四丁目
34.688288,135.158795,神戸市兵庫区氷室町一丁目
34.688583,135.156878,神戸市兵庫区北山町
34.696874,135.151644,神戸市兵庫区烏原町
34.693254,135.140933,神戸市兵庫区里山町
34.682236,135.154014,神戸市兵庫区鵯越町
34.68472,135.154548,神戸市兵庫区熊野町五丁目
34.686526,135.154054,神戸市兵庫区清水町
34.684701,135.152698,神戸市兵庫区小山町
34.684315,135.15141,神戸市兵庫区滝山町
34.688387,135.149113,神戸市兵庫区鵯越筋
34.671788,135.178955,神戸市兵庫区西出町一丁目
